epoch,loss,grad_norm
504,0.46552567127968736,0.04360228242031257
505,0.46533450002576077,0.05012848563468001
506,0.4651294377551662,0.04370381829848048
507,0.46492099217918553,0.05497488255940839
508,0.46473718302299466,0.04436535602795274
509,0.46452208536109,0.04387423018106796
510,0.4643144433911555,0.046157139225690785
511,0.46412247672506585,0.060322602548020465
512,0.46392191476701017,0.041248154602561954
513,0.46370824849682735,0.04626835114779732
514,0.46349780276476804,0.04869079672231358
515,0.4632867213437734,0.045929654346415924
516,0.4630902027280532,0.04921227671806303
517,0.4628762249871145,0.044339092277534964
518,0.46266811794667134,0.05078333243684511
519,0.46246535711029857,0.044563339317540786
520,0.4622439269909127,0.049089075842177504
521,0.4620502117203568,0.04667564413747528
522,0.46182994959867923,0.049252222776932794
523,0.46162141008869106,0.04662973107270856
524,0.4614130763157204,0.04951311886773131
525,0.4611935640344624,0.04481947605786482
526,0.46099117678959195,0.051398753228717516
527,0.46077416936867294,0.04493562413310556
528,0.4605576761517322,0.04683009093600222
529,0.4603561138565812,0.06289306156791437
530,0.46014566467134776,0.04355468000056959
531,0.459927102980995,0.04560496727603348
532,0.4596978511443592,0.04524292087587573
533,0.45948799159734405,0.0577401118505763
534,0.4592776250250034,0.04545233321711688
535,0.459050910553976,0.047100891929730035
536,0.4588405020639983,0.0455731983214976
537,0.4586087293505396,0.05054269240437884
538,0.45840408428619667,0.047335176673053744
539,0.4581746717409288,0.04567260672660884
540,0.4579635498491115,0.06559209611116265
541,0.4577639451329223,0.042587548720312916
542,0.4575149997304626,0.047393097694349205
543,0.45730182882222503,0.04599835739197755
544,0.45706574661337546,0.05115420179054628
545,0.45685884551581735,0.04762416783862655
546,0.456624095180352,0.04610537237949102
547,0.45640884743872556,0.06653999634173387
548,0.45620832914746784,0.04288736244393435
549,0.4559573083237467,0.04769539434165137
550,0.45573633444668077,0.04642529460762312
551,0.4554974463866002,0.04777875409631336
552,0.45528904656107844,0.05862349673820121
553,0.45505332635410967,0.04653686389870026
554,0.45483627241926444,0.04799800500818836
555,0.45459661569163473,0.04666020611789768
556,0.45437179977927294,0.048010753248997826
557,0.4541408127836644,0.052357043239043805
558,0.4539127328063169,0.048089240024244764
559,0.45368381140144765,0.04697172636972781
560,0.45345082401694964,0.06047441268851943
561,0.4532341795216855,0.047090475720993855
562,0.45298975812317427,0.04824834095493864
563,0.45276921905343315,0.0472104267156796
564,0.45252010144150273,0.04721114199943636
565,0.4523018205411932,0.04846940275040882
566,0.45206055590754907,0.0602308468739328
567,0.4518413655801535,0.04854195405939207
568,0.451596338051929,0.047452656676997454
569,0.45136672423015195,0.04856803943989371
570,0.4511252193338941,0.047628441866548944
571,0.45089104014212916,0.04865219426502014
572,0.45065642441312237,0.060987241487169275
573,0.45042703723502403,0.04493114409722533
574,0.45018360150112285,0.047862069376489506
575,0.44994272465710833,0.05471591918299889
576,0.44971314759986836,0.04797878568116245
577,0.44946770832751853,0.048896318870819716
578,0.44923506033165944,0.04809330329655161
579,0.44899198874108776,0.062458826887133584
580,0.4487684763664861,0.0441943851602185
581,0.4485100034866582,0.04905953699151824
582,0.4482796937072815,0.048321646339537325
583,0.448034665902832,0.06287456284240973
584,0.44780883025011436,0.044341943305658
585,0.4475471214345785,0.04922151892776185
586,0.44731786690925457,0.04854686081380457
587,0.44706930501487935,0.06329134331482418
588,0.4468443220295047,0.044484354428460965
589,0.4465792460311828,0.0493818825727285
590,0.4463498172597666,0.048768666000258455
591,0.4460959093698776,0.06370869748390265
592,0.44587528592593756,0.04462135688892366
593,0.4456065725631963,0.04954027876779614
594,0.4453757901634207,0.048986810567880144
595,0.44511627837745404,0.049619153851630245
596,0.44489184395195736,0.06379166670538564
597,0.4446380944121235,0.04538101296169511
598,0.4443961930804003,0.049201132407799955
599,0.44413706030867955,0.04977366903777085
600,0.4439023224537473,0.04930429973718807
601,0.4436485398742442,0.06474663988003194
602,0.443422145212984,0.04494286836871718
603,0.44315368846600084,0.04992539497445492
604,0.44291494327073827,0.0495122332235945
605,0.44265867869834147,0.050000081933837
606,0.44241768249007585,0.04961170684179077
607,0.44216643279779316,0.06536499669780624
608,0.44193514478526214,0.04511845267043556
609,0.4416697373878389,0.050146923470277396
610,0.4414232962454034,0.04981300091019439
611,0.44117236540166,0.05021869103779925
612,0.4409229780756458,0.0499086500942777
613,0.4406744164463489,0.05028929266653674
614,0.4404218964639052,0.05000295997084379
615,0.4401810671340128,0.06618078528343978
616,0.4399352224273045,0.045331322557300394
617,0.43967918419341895,0.05042874360133934
618,0.4394194788213346,0.050194984797220656
619,0.43917944635730916,0.05051073431864826
620,0.4389156262414784,0.050272701493098385
621,0.43867933940452547,0.05057559023529486
622,0.4384119512574723,0.05052999686973152
623,0.43817802551348445,0.05045706754000219
624,0.4379108664770695,0.0506335580718787
625,0.4376732797903761,0.0505130537129106
626,0.4374108470125599,0.05814569849812366
627,0.4371688260568048,0.050607864560135954
628,0.43690984472486605,0.05076341510314389
629,0.4366619242079506,0.050692263011801415
630,0.4364078680298733,0.05082529321217836
631,0.4361545950400129,0.050775297328192234
632,0.43590564924853586,0.05088589298809027
633,0.43564687435502475,0.05085697233480578
634,0.4354032907596643,0.050947841843183295
635,0.43513874356656373,0.05093683338092901
636,0.43490103867932856,0.051004524089339386
637,0.434632339568468,0.05100839191124281
638,0.43439635294296347,0.05105546452013753
639,0.4341296674114794,0.05106300589029358
640,0.4338876211240394,0.05114245577356235
641,0.43362714297405186,0.05111863278061778
642,0.43337837988707734,0.05121808449919942
643,0.43312455908084263,0.05117297122988913
644,0.4328689441397889,0.05129238050171749
645,0.4326219487201608,0.05122602678146469
646,0.4323593466306977,0.05136535089899801
647,0.43211965051180573,0.05127041943642648
648,0.43185124278980674,0.05130991846482118
649,0.431615632896344,0.05144453004265123
650,0.4313486790913676,0.05132877451120555
651,0.4311059874002828,0.051554132699224556
652,0.43084658383358465,0.051378090768633505
653,0.430595866738337,0.05162245646088262
654,0.430344599525568,0.051426126474616266
655,0.4300867560741953,0.04600776826181593
656,0.4298458397129767,0.05145245370922615
657,0.4295787769870601,0.05175869872497138
658,0.42934522005428216,0.051496334985696585
659,0.4290769507044825,0.05150977450665159
660,0.42883683494758085,0.0518526333579418
661,0.4285765007454918,0.0515538729617595
662,0.4283273356847886,0.051915275518566346
663,0.42807628571190764,0.05159671966926478
664,0.42781852079829535,0.046074542041275555
665,0.42758106946227104,0.05161013957981968
666,0.42731463601884295,0.05170595879516667
667,0.4270813682706784,0.05198029671337061
668,0.4268154435858616,0.05166762596839149
669,0.42657351294682516,0.05212611378637793
670,0.42631718620909603,0.051706646926758484
671,0.42606733375275474,0.04610686877203913
672,0.42582517740281717,0.05173679030291611
673,0.42556334012290026,0.05222444453204917
674,0.4253286646840418,0.051745128826236
675,0.42506261695397685,0.05176742383810741
676,0.4248259545534192,0.052323145857723845
677,0.42457197195734225,0.045500722600516935
678,0.42432605169054244,0.052360642903045804
679,0.42407841479771974,0.05182867895692525
680,0.42382013457325746,0.05241285704996973
681,0.4235841818008577,0.05182772447208734
682,0.42332659369192244,0.0454128496244008
683,0.4230936762372582,0.05249072596639607
684,0.4228343822382758,0.0518773785371637
685,0.42258907392130113,0.05254014559871085
686,0.4223465478745163,0.0453579075458782
687,0.42209381435266596,0.05257207080997032
688,0.421859690516986,0.051889355404580735
689,0.4215965178001467,0.05191952700961598
690,0.42136858237439423,0.04610317690665184
691,0.4211162327106941,0.051938790424395795
692,0.42087095449153716,0.05269091238246487
693,0.42062717766738117,0.05196571023061408
694,0.4203777710088743,0.04607191049523974
695,0.42014998676865445,0.05193806572481003
696,0.4198883276626342,0.05197212413910794
697,0.41965761282385056,0.04606484600944795
698,0.41941315741206253,0.051987705025200774
699,0.41916573240181626,0.05282967890556328
700,0.4189281353571364,0.045066315242833874
701,0.41868041049217997,0.05211356446204932
702,0.41845473374403136,0.05271536757411692
703,0.41819612214596713,0.05201307175312365
704,0.41796956169967103,0.04601253067343759
705,0.41772624287257054,0.052025215548508794
706,0.4174740446163834,0.0529571798165184
707,0.41725734838256145,0.044834656178415595
708,0.4170000920164771,0.052023436309842415
709,0.416771224715719,0.0459661393102933
710,0.4165345796265538,0.05203340399391698
711,0.4162901539197607,0.053038257814089024
712,0.416060745229794,0.04469043202383452
713,0.41581461069645026,0.05223273824094419
714,0.4155913147772765,0.05288531203633373
715,0.41534802636840035,0.044662553403364356
716,0.4151152963279441,0.053114597935202304
717,0.41487935303978185,0.04461271456707006
718,0.4146406613168134,0.053130894384129455
719,0.4144199283129901,0.05199452459077737
720,0.4141755299507979,0.04451258845736271
721,0.41394988110857317,0.053187065638758746
722,0.4137131809304488,0.044460235919171975
723,0.4134790035400348,0.053201279471589855
724,0.4132559553665729,0.05198418868244893
725,0.4130185556390374,0.04435691830675905
726,0.41279365209859537,0.05325531619011356
727,0.41256258009278185,0.04430227600832811
728,0.4123265383208339,0.053267510130500954
729,0.41210954262842225,0.04416089805278586
730,0.4118704092848751,0.0520163675354114
731,0.41165049120332525,0.04568498500394391
732,0.4114244964790646,0.05201797716691612
733,0.41118479400144264,0.045640701260692675
734,0.41098058182249214,0.05194197263429248
735,0.4107306224179395,0.05200107056385455
736,0.41052998330551543,0.04561407829521033
737,0.4102891794692223,0.05200105870939156
738,0.41006994188456725,0.04556773255022565
739,0.4098497391963203,0.051918891456580844
740,0.40962191358975114,0.043851493596901124
741,0.4094033249397333,0.05342014635826077
742,0.40918608557066305,0.04379122571501735
743,0.40894867483459607,0.04547075293674421
744,0.4087530296215805,0.051884219346211125
745,0.4085093292809317,0.043667535780401286
746,0.4083096841897884,0.05345714225375182
747,0.4080808091224104,0.04360583872737092
748,0.407859002135009,0.05346310093170174
749,0.40765536665883856,0.04343572261873038
750,0.4074243073038173,0.051915791822728465
751,0.4072186041194912,0.04534312166712759
752,0.40699732109091163,0.051911613825024454
753,0.4067775844659704,0.04529293030528218
754,0.40657511041875133,0.04323968935653233
755,0.4063554449263412,0.05187843745347587
756,0.40614112288283133,0.04524122061094479
757,0.4059333452646248,0.051873046834612864
758,0.40570949666116757,0.04345762664130874
759,0.4055110389856063,0.053228680975920505
760,0.40529888007295994,0.04310659600218171
761,0.4050800262103236,0.04513698270045719
762,0.40488258674925653,0.05173021989006164
763,0.40466128806575347,0.04297610799196979
764,0.404460235361463,0.04508437786537979
765,0.4042568615083595,0.05179659057887991
766,0.40403616315249424,0.04503236945210028
767,0.4038447784438894,0.05168233857601064
768,0.40363153411164676,0.0427792589448738
769,0.40342670972429434,0.04497972912920552
770,0.4032263372685283,0.05175186619321475
771,0.4030118434927014,0.0429706941077342
772,0.4028231076868985,0.04447498619371386
773,0.4026132747373863,0.0517143214352557
774,0.402409673225485,0.04487450392048441
775,0.4022147125978652,0.04236260151169705
776,0.4020047809335436,0.05167597532630488
777,0.4018169750932526,0.04482272729327224
778,0.4016104975457943,0.04236855550419296
779,0.401401658831891,0.051921342118562815
780,0.4012292307525392,0.044285620194282
781,0.4010131290622376,0.042235140912049794
782,0.4008150680974427,0.05368000803877685
783,0.40063558928806664,0.04201888130492295
784,0.400422163197734,0.04210135198417617
785,0.4002353908839596,0.04464051700488999
786,0.4000466805994752,0.05157249808241061
787,0.3998385250968742,0.042339603636454164
788,0.39966452415475384,0.04407396120835282
789,0.39945840737484595,0.051531810718113864
790,0.39927187484746485,0.044537222070434354
791,0.3990889849951956,0.04166095592912619
792,0.3988818660482107,0.04175359067429856
793,0.3987044519506882,0.05373386005923355
794,0.39851978807053046,0.041687701851493626
795,0.3983151292737828,0.04201631729810264
796,0.39814503979452054,0.043865160712439184
797,0.3979492275218422,0.0514340810010826
798,0.3977616725486694,0.04435965217674268
799,0.3975901543585912,0.04130300500201718
800,0.3973889557435593,0.04140644122617847
801,0.39720647452754965,0.04428511968317339
802,0.397037460301469,0.05137700084108981
803,0.3968394236878762,0.04109807682330301
804,0.39666922665965404,0.0442394472257201
805,0.39648170252708104,0.04119405836265774
806,0.39628751934795964,0.051650886708539276
807,0.39613657558208004,0.04359909107883348
808,0.3959427881521558,0.041061851400183154
809,0.3957563902075985,0.04411367728710359
810,0.39559300253675794,0.04079613956115792
811,0.395400374813065,0.04091529551948674
812,0.39523304305339185,0.05379987797033798
813,0.39506415769251557,0.04085130224281372
814,0.39487405576103746,0.04059276997777011
815,0.3947095116012142,0.04400038842581993
816,0.3945330975184236,0.040705861728817294
817,0.394345178144129,0.041106552196211746
818,0.394196876574159,0.05331461621750426
819,0.3940171849829175,0.04057571440852093
820,0.3938329957073568,0.04387963774417889
821,0.39368415641421955,0.04029527771353169
822,0.3934992772183132,0.04043125197578202
823,0.393324727015155,0.04381208758216988
824,0.3931707112111176,0.04014711149842297
825,0.3929918998876875,0.05105621937557301
826,0.39282965239525924,0.04377472207886283
827,0.3926703775945753,0.04001321807219515
828,0.3924906143213088,0.04015956207657505
829,0.3923330647457206,0.04370870742836405
830,0.3921701831176872,0.04008390579215137
831,0.3919925055740112,0.03980090183711635
832,0.39184300536836386,0.04364447967831634
833,0.3916769716989266,0.039942967844291674
834,0.3915017777561984,0.05133925683002088
835,0.39136380933065507,0.042895590663633056
836,0.3911946632988113,0.03981699768489531
837,0.39102153378935106,0.040291409455647076
838,0.39088394505982493,0.04281847991151702
839,0.3907136156579039,0.03967778267979508
840,0.3905440545621061,0.04346922405691453
841,0.3904095032692762,0.03937055673270529
842,0.390238880990182,0.039539342486117776
843,0.3900754071109877,0.04340973349259268
844,0.3899388748038399,0.03922813882340003
845,0.3897705929434359,0.039402101599496975
846,0.38961264075784025,0.04335178058136909
847,0.3894746328217415,0.03908686151154534
848,0.38930862186346066,0.03926607128333893
849,0.38915561448980734,0.043295305618976376
850,0.3890166500784389,0.03894673659234761
851,0.38885284028396244,0.03913125968653174
852,0.38870419045437304,0.043240247992679844
853,0.3885654380114217,0.05049138439112789
854,0.38840392632638837,0.03901088845262642
855,0.3882585710097315,0.04321409353496946
856,0.38811899321005966,0.038681816663159584
857,0.3879590476830981,0.038878041937487846
858,0.3878164736751848,0.04315959467015683
859,0.3876779976801295,0.03854479459389552
860,0.3875200330986563,0.0387464327631503
861,0.3873796556376017,0.04310642893617819
862,0.387242814278562,0.038408949745668004
863,0.3870867612064373,0.03861605794153862
864,0.38694798724993634,0.04305452943664695
865,0.3868133239949836,0.03827428016899734
866,0.38665911294607863,0.03848691236314964
867,0.3865213420675692,0.0430038294845185
868,0.38638941006032496,0.038140781823433216
869,0.3862369715318454,0.038358988954160296
870,0.38609959678582717,0.042954262741478455
871,0.38597095791933705,0.038008448730332225
872,0.38582022242467146,0.03823227882565558
873,0.385682631181625,0.042905763346464634
874,0.3855578552062484,0.03787727311802234
875,0.38540875330717156,0.03810677141534826
876,0.3852703280585461,0.04285826603380349
877,0.3851499917229195,0.03774724555971114
878,0.38500245406101197,0.03798245462213966
879,0.38486257319476574,0.04281170624143637
880,0.3847472594189383,0.037618355104472326
881,0.3846012167461044,0.037859314933847546
882,0.38445925529330127,0.04276602020970419
883,0.3843495523731764,0.037490589401624724
884,0.3842049355811669,0.03773733754841004
885,0.3840620383265674,0.038404832509087675
886,0.3839549872786791,0.04179921130971525
887,0.3838137751037481,0.03761692106713851
888,0.38367175650284535,0.03829676884412542
889,0.38356243247611305,0.041742711957742144
890,0.3834273636901018,0.03749763035344587
891,0.38328700913011077,0.03711759334956092
892,0.38317323009527504,0.04266426774643492
893,0.38304567335427314,0.03737955614044319
894,0.38290724165226825,0.036994375849244435
895,0.38278760208257206,0.042620859881848154
896,0.38266869719406427,0.0369305690055045
897,0.3825318704511426,0.03720436351599023
898,0.38240586552701555,0.04257798398273282
899,0.38229646378834,0.03680911397453877
900,0.38216067406443893,0.037088800011770014
901,0.38202793808526186,0.04253563673303045
902,0.38192862463240546,0.03668866762595716
903,0.3817938052847167,0.036974271675782586
904,0.3816600095137248,0.03772558421900278
905,0.3815588018263609,0.04148541820334394
906,0.3814314422088338,0.036861174469635015
907,0.38129921223342284,0.03645204885999947
908,0.38118962316460303,0.042487684166442656
909,0.3810733354543272,0.036391466023691824
910,0.38094302625492,0.036692734674238246
911,0.38082337138407557,0.04244572602443546
912,0.38071988977521404,0.03627483805862115
913,0.38059030479448097,0.03658203381298309
914,0.380462009949166,0.03737991541738104
915,0.3803689898910764,0.041345588404845486
916,0.3802417857508898,0.036472669030495584
917,0.3801139618730835,0.036044554512120665
918,0.38001200349946007,0.04240015515811684
919,0.37989719768825886,0.036364319119111456
920,0.3797714190245111,0.03593088245704742
921,0.37965653288391793,0.042358129497785474
922,0.37955708215640316,0.035873190913602075
923,0.3794319695969337,0.036202027064363256
924,0.3793077800312757,0.03704622471004572
925,0.3792172413140442,0.04121093042602078
926,0.37909636123919493,0.03609611181974592
927,0.37897310033824255,0.03564881200013773
928,0.3788700313901037,0.042313670421768944
929,0.3787646680983174,0.03559268741774359
930,0.3786430197588598,0.035937256298887776
931,0.3785244929826061,0.04227099613442053
932,0.3784371756981653,0.03548285305820896
933,0.37831578053856574,0.03583333716511855
934,0.37819511568923536,0.03537207082799552
935,0.37809999927274324,0.042269836059598664
936,0.37799230648313875,0.03531741056329184
937,0.37787377653828996,0.035677727853120136
938,0.3777608383677755,0.04222613510637424
939,0.37767650098150884,0.02943823960249991
940,0.3775675636340208,0.035571531651569996
941,0.3774497396712646,0.035097485694367006
942,0.3773585400075394,0.04220372216611632
943,0.3772527048199336,0.03547149983342982
944,0.377140021474393,0.029128873690913753
945,0.3770401592821296,0.04213902369526199
946,0.3769561282711593,0.03493723032191668
947,0.37684059659465263,0.035316736417150545
948,0.37672561316515685,0.03482961446054625
949,0.3766423341355107,0.03738106028439353
950,0.37654879961991866,0.034776735863674114
951,0.3764359089409431,0.03516495332505501
952,0.3763249638694571,0.04208131321938348
953,0.3762469370896651,0.028661199706199656
954,0.3761492764941526,0.03506631384481228
955,0.376037261862799,0.03456712807065076
956,0.37594493222280323,0.04206767978581641
957,0.3758511297644693,0.03451750381917873
958,0.37575290896770097,0.028913135572427
959,0.3756466652541552,0.035918958752028954
960,0.37556932659378456,0.040749592142271925
961,0.3754627727602053,0.03482554841642069
962,0.3753651966075244,0.028138008917843942
963,0.3752725832003228,0.04199624290767058
964,0.3751897328813289,0.034265242156591956
965,0.3750812079232079,0.034682046503283305
966,0.3749862509797171,0.027915538203942304
967,0.3749083131277398,0.04198766717503032
968,0.3748124004108833,0.034115343026915095
969,0.37470608115060117,0.03454111513485441
970,0.37461823026465796,0.029614712988038867
971,0.3745472996843022,0.04062543383136858
972,0.3744419237945252,0.03445150157386818
973,0.37434260246990014,0.027550625135197803
974,0.3742624483668071,0.04192419001871583
975,0.37418213094146857,0.033874804130415624
976,0.37407736661653906,0.034314367039513904
977,0.3739881215769552,0.02733546306118058
978,0.3739125191425603,0.04192035524184784
979,0.37382149503273404,0.03373090537267121
980,0.37372565252536344,0.027807890437551268
981,0.37363643467331403,0.03527824015255289
982,0.3735660018637746,0.04051619278881994
983,0.3734669251432859,0.034094815351478375
984,0.37338612023767564,0.026983495034684703
985,0.3732904269264156,0.041863244843899285
986,0.3732195659735242,0.03350074987762687
987,0.37313344198164033,0.02747970110484297
988,0.3730386766064133,0.033405581293500415
989,0.3729533677672448,0.04186318062637064
990,0.37288583366577366,0.026704768616332992
991,0.3727965534249093,0.033838253719048965
992,0.3726962456897336,0.03326826202436006
993,0.37262982030237307,0.036757351239715304
994,0.37255700658988244,0.033231888918928476
995,0.3724585789615942,0.0337113402838848
996,0.37236797633880886,0.028520378387093558
997,0.3723143533420649,0.04038556670284083
998,0.37222251942705525,0.03363302306886333
999,0.3721340573569427,0.026228072836969804
1000,0.3720525605324562,0.03477315563676636
